   Time     Element  NPT   elas strain plas strain    total      elas prin    plas prin    total        elas mises   plas mises   total
   0.600     201       5  1.75182E-03  0.00000E+00  1.75182E-03  9.41972E+07  0.00000E+00  9.41972E+07  8.51085E+07  0.00000E+00  8.51085E+07
   0.600     201       5  1.81947E-03  0.00000E+00  1.81947E-03  9.78422E+07  0.00000E+00  9.78422E+07  8.83511E+07  0.00000E+00  8.83511E+07
   0.600     201       5  1.86861E-03  0.00000E+00  1.86861E-03  1.00486E+08  0.00000E+00  1.00486E+08  9.06894E+07  0.00000E+00  9.06894E+07
   0.600     201       5  1.90619E-03  0.00000E+00  1.90619E-03  1.02514E+08  0.00000E+00  1.02514E+08  9.24823E+07  0.00000E+00  9.24823E+07
   0.600     201       5  1.93537E-03  0.00000E+00  1.93537E-03  1.04085E+08  0.00000E+00  1.04085E+08  9.38738E+07  0.00000E+00  9.38738E+07
   0.600     201       5  1.95835E-03  0.00000E+00  1.95835E-03  1.05325E+08  0.00000E+00  1.05325E+08  9.49732E+07  0.00000E+00  9.49732E+07
   0.600     201       5  1.97649E-03  0.00000E+00  1.97649E-03  1.06308E+08  0.00000E+00  1.06308E+08  9.58460E+07  0.00000E+00  9.58460E+07
   0.600     201       5  1.99088E-03  0.00000E+00  1.99088E-03  1.07088E+08  0.00000E+00  1.07088E+08  9.65396E+07  0.00000E+00  9.65396E+07
   0.600     201       5  2.00001E-03  2.48822E-06  2.00250E-03  1.07584E+08  2.00854E+03  1.07586E+08  9.69817E+07  1.78523E+03  9.69834E+07
   0.600     201       5  2.00001E-03  1.22817E-05  2.01229E-03  1.07588E+08  9.91403E+03  1.07597E+08  9.69870E+07  8.81178E+03  9.69958E+07
   0.600     201       5  2.00001E-03  2.13826E-05  2.02139E-03  1.07590E+08  1.72604E+04  1.07607E+08  9.69908E+07  1.53414E+04  9.70062E+07
   0.600     201       5  2.00001E-03  2.94131E-05  2.02942E-03  1.07593E+08  2.37428E+04  1.07616E+08  9.69956E+07  2.11030E+04  9.70167E+07
   0.600     201       5  2.00001E-03  3.62683E-05  2.03628E-03  1.07596E+08  2.92764E+04  1.07626E+08  9.70015E+07  2.60215E+04  9.70275E+07
   0.600     201       5  2.00001E-03  4.22275E-05  2.04223E-03  1.07600E+08  3.40868E+04  1.07634E+08  9.70068E+07  3.02970E+04  9.70371E+07
   0.600     201       5  2.00001E-03  4.74077E-05  2.04741E-03  1.07603E+08  3.82683E+04  1.07641E+08  9.70115E+07  3.40136E+04  9.70455E+07
   0.600     201       5  2.00001E-03  5.19437E-05  2.05195E-03  1.07606E+08  4.19299E+04  1.07648E+08  9.70157E+07  3.72681E+04  9.70529E+07
   0.600     201       5  2.00001E-03  5.58961E-05  2.05590E-03  1.07609E+08  4.51203E+04  1.07654E+08  9.70192E+07  4.01038E+04  9.70592E+07
